text_id	text	task_1	task_2	task_3
hasoc_hi_2403	कालनेमि,  जिन चीजों पे खतरा मंडरा रहा है:  @RahulGandhi @ArvindKejriwal @msisodia @BDUTT @Shubhrastha @TajinderBagga @AnupamPKher @AmitShah   लश्कर  जैश  कांग्रेस  टुकड़े टुकड़े गैंग  अर्बन नक्सल  वामपंथी  गाली गैंग  धारा 370  35A  अवार्ड वापसी गैंग  पत्थरबाज  देशद्रोही  सिमी  हुर्रियत	HOF	HATE	TIN
hasoc_hi_5615	@narendramodi  देश के मुस्लिमों की तरफ से आपको जीतने की खुशी में ढेर सारी बधाइयां !वैसे देश के मुस्लिम #भाजपा की जीत से काफी मायूस और आशांकित थे क्योंकि #प्रज्ञा_ठाकुर और दूसरे भड़काऊ भाषण देने वाले नेता जीत कर आये थे,लेकिन आपके कल के भाषण से मुस्लिमोंको आपसे कुछ उम्मीदें जगी हैं	NOT	NONE	NONE
hasoc_hi_1967	सरकार दिन भर कितनी भी नंगी हो जाये मगर मीडीया इसे अगले दिन तक फिर मुंह दिखाने लायक बना देती है   शरम हया का जनाजा निकल चुका है,,,	HOF	OFFN	TIN
hasoc_hi_6465	कनपुरिया - तुम्हारा नाम क्या है    आदमी - फॉफ डु प्लेसिस    कनपुरिया - कौनो बकचोदी किये होगे फॉफ से तभैइने दु बार पेलिस, वो छोड़ो नाम तो बताओ !	NOT	NONE	NONE
hasoc_hi_4783	#ढोंगाचार्य तुमने तो #चाटने में #कुत्ते को भी पीछे छोड़ दिया	HOF	OFFN	UNT
hasoc_hi_7066	भारत में मजदुर दिन का महत्व अभी चाय की टापरीवाला अपने छोटु क समजा रहा था अबे भोस्डिके ठीक से काम करियो वार्ना आधा दिन का पगार तो जायेगा साथ में मजदुर दिन की आधे दिन की छुट्टी भी नहीं मिलेंगे  	HOF	PRFN	UNT
hasoc_hi_1231	Amritsar में @HardeepSPuri जी को जिताना है।  एक नंबर का बटन दबाना है।  कमल का फूल खिलाना है।  @narendramodi जी को प्रधानमंत्री बनाना है।    #PhirEKBaarModiSarkaar     @BJP4Punjab	NOT	NONE	NONE
hasoc_hi_7020	गांड़ में डाले खातिर लुंड चाही जो तोहरे लग्गे नाही हौ।	HOF	PRFN	UNT
hasoc_hi_2859	अमें! सामने मीडिया और कैमरा ऑन करवा कर साधना में कौन लीन होता है!   हद हो गयी नौटन्की की     #ModiInKedarnath	NOT	NONE	NONE
hasoc_hi_157	फिर साबित हुआ #चौकीदार चोर नही था।    #कुत्ते  ही #पागल थे। बेवजह #भौंक रहे थे।	HOF	HATE	UNT
hasoc_hi_4975	जब मेट्रो का किराया बढ़ा तो केजरीवाल की स्वीकृति से बढ़ा और अब जब छह महिने बाद चुनाव हैं तो केजरीवाल ये एक नया खोखला वादा कर रहे हैं सिर्फ अपनी नाकामियों को छुपाने के लिए। केजरीवाल सिर्फ एक घोषणा मंत्री हैं - श्री @ManojTiwariMP	HOF	OFFN	TIN
hasoc_hi_3162	I would like to ask the government that they have all the love for Muslim women. Why don't they have the same sentiment for Hindu women of Kerala?  @asadowaisi	HOF	HATE	UNT
hasoc_hi_3485	क़ानून व्यवस्था नहि संभल रही होती तो आज तेरे चमचे तेरी फ़ोटो पर माला डाल के शौक़ कर रहे होते #कमीने इंसान	HOF	OFFN	UNT
hasoc_hi_7740	कोंग्रेसी अपनी औक़ात पर आ गए आख़िर में...  इंदिरा गांधी को माँ गंगा से तुलना कर रहे है जिसने सीखो को मरवाया और मोदी को गाली दे रहे है जिसके साथ देश खड़ा है...  अधीर चौधरी भोसडीके	HOF	OFFN	UNT
