,text_id,text,task_1,task_2,LASER_embeddings_commen,LASER_embeddings_lib
1512,hasoc_de_1513,"Na wenn das jetzt mal nicht die Hollywood-Prominenz (und die, die sich dafür halten) auf den Plan ruft...  Apropos, wo steckt eigentlich #FeineSahneFickgesicht?  Da muss dringend ein Konzert gegen rrrrächts her! https://t.co/y8dwGaVMgW",HOF,OFFN,[0.00099865 0.05486491 0.01495846 ... 0.02022845 0.01785613 0.03624151],[0.00099865 0.05486491 0.01495846 ... 0.02022845 0.01785613 0.03624151]
1513,hasoc_de_1514,Na da funktioniert der gute alte Journalismus ja doch noch!  Täter aus Deutschland.  Fans von Lok Leipzig.  Hooligans.  Vielleicht noch die Namen?    Wenn doch die übliche Täterklientel bei Gewaltverbrechen nicht immer nur als 'Männer' bezeichnet werden würde... https://t.co/uilK9GpJ9M,NOT,NONE,[0.01095514 0.0302246  0.00104629 ... 0.03170872 0.00585375 0.03563201],[0.01095514 0.0302246  0.00104629 ... 0.03170872 0.00585375 0.03563201]
1514,hasoc_de_1515,"Wie wär's denn zur Abwechslung mal mit echtem Journalismus?  Fakt ist, Europa wird weder Afrika aufnehmen können, noch Afrika zu einem besseren Kontinent machen.  Mehr 'Entwicklungshilfe' führt nur zu noch mehr Korruption.  Neokolonialismus könnte die Probleme Afrikas lindern. https://t.co/mLUeBYomYT",NOT,NONE,"[ 0.01335812  0.02156809 -0.00032781 ...  0.04959039  0.02173316
  0.03750344]","[ 0.01335812  0.02156809 -0.00032781 ...  0.04959039  0.02173316
  0.03750344]"
1515,hasoc_de_1516,"Dann hört doch endlich auf mit euren verdammten Monokulturen, dann geht's dem Wald wieder gut! https://t.co/3RVaeBKMYW",NOT,NONE,[0.01308639 0.00747267 0.00061505 ... 0.00230012 0.00956211 0.02049322],[0.01308639 0.00747267 0.00061505 ... 0.00230012 0.00956211 0.02049322]
1516,hasoc_de_1517,"@worldwideto darf gerne geblockt werden, diese verdammte Meldedrecksau.  #HetzlichenDank",HOF,OFFN,"[ 1.7937972e-03 -9.1655820e-05  2.6999885e-04 ...  2.6992496e-02
  1.4880715e-02  2.4353329e-02]","[ 1.7937972e-03 -9.1655820e-05  2.6999885e-04 ...  2.6992496e-02
  1.4880715e-02  2.4353329e-02]"
1517,hasoc_de_1518,"@Ungebeten1 Der ökologische Waldumbau war mal ein Grünes Thema...lange her,  nichts ist passiert!  Heute sind die GRÜNEN damit beschäftigt, das Thema CO2 zu strapazieren und mit Verboten die Bürger zu gängeln.",NOT,NONE,"[ 4.1001188e-03 -6.1291459e-05  7.4755575e-04 ...  4.0744301e-03
  8.8016102e-03  3.5195753e-02]","[ 4.1001188e-03 -6.1291459e-05  7.4755575e-04 ...  4.0744301e-03
  8.8016102e-03  3.5195753e-02]"
1518,hasoc_de_1519,@Ungebeten1 @pepper46477330 In Brandenburg haben die das jetzt endlich erkannt. Es soll mehr Mischwälder geben.,NOT,NONE,"[ 0.01041907 -0.00011891  0.0130666  ...  0.01474114 -0.00260339
  0.02569375]","[ 0.01041907 -0.00011891  0.0130666  ...  0.01474114 -0.00260339
  0.02569375]"
1519,hasoc_de_1520,"@Ungebeten1 264 Herzchen     So viele kriegt Mica nicht im ganzen Jahr.    Ich glaube, du bist beliebt, du Ossi 😀    . https://t.co/ktP31u6QZK",NOT,NONE,[0.00153193 0.000434   0.00035663 ... 0.02645594 0.00858421 0.01754079],[0.00153193 0.000434   0.00035663 ... 0.02645594 0.00858421 0.01754079]
1520,hasoc_de_1521,"Berlins grüner Justizsenator Behrendt...  Mehr muss man nicht wissen.  Der soll lieber nachsehen, ob seine Häftlinge in Moabit vollzählig sind und seinen Sauladen auf Vordermann bringen, da hat er genug Arbeit! https://t.co/M6kCPrtjrW",HOF,OFFN,"[ 1.1032569e-02 -1.4663146e-05 -1.5012991e-03 ...  3.9679747e-02
  1.8432034e-02  1.0796686e-02]","[ 1.1032569e-02 -1.4663146e-05 -1.5012991e-03 ...  3.9679747e-02
  1.8432034e-02  1.0796686e-02]"
1521,hasoc_de_1522,"@MDR_SN 'Prominente', die dringend mal wieder etwas Publicity brauchen.",NOT,NONE,"[7.4251904e-03 8.4341002e-05 9.0678321e-04 ... 2.2657890e-02 2.6158169e-02
 2.0053994e-02]","[7.4251904e-03 8.4341002e-05 9.0678321e-04 ... 2.2657890e-02 2.6158169e-02
 2.0053994e-02]"
1522,hasoc_de_1523,"@MDR_SN Oh, die 'Kulturschaffenden' melden sich wieder zu Wort? Hatten wir alles schon mal! https://t.co/PXuPQdNXIJ",NOT,NONE,[0.00828437 0.00169217 0.02523305 ... 0.02437875 0.01451146 0.0271143 ],[0.00828437 0.00169217 0.02523305 ... 0.02437875 0.01451146 0.0271143 ]
1523,hasoc_de_1524,@MDR_SN 33 Prominente? Ich kenne mal gerade vier davon. Der Rest braucht wohl wieder etwas PR.  Übrigens: Sollte laut unserer Kanzlerin die Einmischung aus dem Ausland in unsere Wahlen nicht finanzielle Sanktionen nach sich ziehen? Dann mal los.,NOT,NONE,"[ 2.3545502e-02 -6.7503929e-06 -9.8043284e-04 ...  4.9520697e-02
  3.5518710e-02  3.2797888e-02]","[ 2.3545502e-02 -6.7503929e-06 -9.8043284e-04 ...  4.9520697e-02
  3.5518710e-02  3.2797888e-02]"
1524,hasoc_de_1525,"@MDR_SN Die Görlitzer brauchen sicherlich keine guten Ratschläge vom westdeutschen Juste-Milieu aus gentrifizierten Hochburgen, abgehalfterten Schauspielern aus Hollywood oder linksliberalen Künstlern. Sie wissen selbst, was für ihre Stadt gut ist! #Görlitz",NOT,NONE,[0.01358715 0.00020781 0.00208491 ... 0.02555765 0.0267622  0.02519976],[0.01358715 0.00020781 0.00208491 ... 0.02555765 0.0267622  0.02519976]
1525,hasoc_de_1526,@MDR_SN Die weitesgehend unbekannte C-Prominenz bläst zum Halali gegen die #AFD.  Na wenn das jetzt nicht die Görlitzer überzeugt. 😅,NOT,NONE,[0.01277422 0.0003359  0.00551067 ... 0.02468006 0.01037717 0.02314696],[0.01277422 0.0003359  0.00551067 ... 0.02468006 0.01037717 0.02314696]
1526,hasoc_de_1527,"@Flutschi010 @Ungebeten1 @BundesGockel @merdeux @merdeux_ Wenn er dich sieht, kommt er bald wieder.",NOT,NONE,[0.01082802 0.00233701 0.00357866 ... 0.01241294 0.00754238 0.01944811],[0.01082802 0.00233701 0.00357866 ... 0.01241294 0.00754238 0.01944811]
1527,hasoc_de_1528,"Hollywood will dem Ostdeutschen, der die DDR-Propaganda-Diktatur erlebt hat, erzählen wie er zu wählen hat.    👉 LOL  https://t.co/QwkRxWTVL1",NOT,NONE,"[ 0.00499588  0.00012985 -0.00046901 ...  0.05755034  0.02857612
  0.05171539]","[ 0.00499588  0.00012985 -0.00046901 ...  0.05755034  0.02857612
  0.05171539]"
1528,hasoc_de_1529,"Das mögen wir Ossis nach 43 Jahren SED, dass uns irgendwelche Z-Promis wie im Betreuten Denken der DDR sagen, wen oder was wir zu wählen haben.  Ich weiß im Moment echt nicht, was ich widerlicher finde, euren Bericht oder eure Systemhuren? https://t.co/IqDz8nDx7L",HOF,OFFN,[0.01772751 0.0246402  0.00115549 ... 0.04611126 0.01240391 0.01566136],[0.01772751 0.0246402  0.00115549 ... 0.04611126 0.01240391 0.01566136]
1529,hasoc_de_1530,"@Ungebeten1 Liebe 'Ossis'. Euch einfach mal ein DANKE! Ihr zeigt uns 'Wessis', dass  Zusammenhalt was bewirken kann. Wir werden folgen - versprochen. Dauert nur n bissl länger 🤣😎👍",NOT,NONE,"[ 1.5354562e-02 -6.7017303e-05  2.7400907e-03 ...  2.3999525e-02
  2.0929106e-02  2.5056479e-02]","[ 1.5354562e-02 -6.7017303e-05  2.7400907e-03 ...  2.3999525e-02
  2.0929106e-02  2.5056479e-02]"
1530,hasoc_de_1531,"@Ungebeten1 @Shiwa_Waltraud Grund genug das Gegenteil zu tun, von dem was die wahlbeeinflussenden C-Promi Hetzer fordern...",NOT,NONE,"[ 0.02352074 -0.0001985   0.0014886  ...  0.06980707  0.01421084
  0.03191008]","[ 0.02352074 -0.0001985   0.0014886  ...  0.06980707  0.01421084
  0.03191008]"
1531,hasoc_de_1532,"@Ungebeten1 @93cecc58ff2e400 „.. . Ein Gruß ohne Hass, Ausgrenzung und Stigmatisierung ...“, solche Armleuchter und Heuchler 🤮! Wer hat mit Hass, Hetze, Halbwahrheiten und verdrehen von Meinungen angefangen? Jede Kritik wurde in die rassistische Ecke gestellt bzw. derjenige als NAZI beschimpft 🤢",HOF,OFFN,"[ 2.3326954e-02 -7.2563700e-05 -1.1166455e-03 ...  2.9199142e-02
  1.9058181e-02  3.0778956e-02]","[ 2.3326954e-02 -7.2563700e-05 -1.1166455e-03 ...  2.9199142e-02
  1.9058181e-02  3.0778956e-02]"
1532,hasoc_de_1533,"Da muss ich mich anschließen, einfach unfassbar was ist dieses System Profiteure anmaßen ... nur um weiterhin im Rennen zu bleiben Fördergelder abzuzocken und Aufträge zu erhalten. Ideologisch gesteuerte Kampagne. https://t.co/pQeZonzZ0K",NOT,NONE,[0.00968455 0.00916624 0.00627576 ... 0.01330653 0.02971333 0.01911257],[0.00968455 0.00916624 0.00627576 ... 0.01330653 0.02971333 0.01911257]
1533,hasoc_de_1534,"Das sind alles Heuchler, Schleimer und.....den Rest schreibe ich lieber nicht! Jetzt erst recht AfD 💙👍💙👍💙 https://t.co/EiReCZaqxU",NOT,NONE,"[ 0.01962103 -0.00014599 -0.00021634 ... -0.00122199  0.02719109
  0.02538283]","[ 0.01962103 -0.00014599 -0.00021634 ... -0.00122199  0.02719109
  0.02538283]"
1534,hasoc_de_1535,"Na, da hat aber einer einen dicken Hals! https://t.co/7JZFcdluO9",NOT,NONE,"[ 0.01173798  0.0035154  -0.00132543 ...  0.01925981  0.01440208
  0.01947754]","[ 0.01173798  0.0035154  -0.00132543 ...  0.01925981  0.01440208
  0.01947754]"
1535,hasoc_de_1536,"@krippmarie gesperrt.  @KHinnek gesperrt.  @Lebensformation gesperrt.    Wann fängt @Twitter an, Twitter ohne User zu machen? 🤔  Wenn ich auch sonst gegen staatliche Regulierung bin, bei eurem Verein würde ich glatt 'ne Ausnahme machen.",NOT,NONE,"[ 0.01888124 -0.00030899  0.00277667 ...  0.0510635   0.01160536
  0.01648793]","[ 0.01888124 -0.00030899  0.00277667 ...  0.0510635   0.01160536
  0.01648793]"
1536,hasoc_de_1537,@UbbelohdeBerlin Die Bonanza-Stiftung bestätigt und unterstützt diese Aussage 😁,NOT,NONE,"[ 3.7583752e-04  3.4724635e-05 -3.1282022e-03 ...  3.2442261e-02
  1.6240610e-02  4.6694744e-02]","[ 3.7583752e-04  3.4724635e-05 -3.1282022e-03 ...  3.2442261e-02
  1.6240610e-02  4.6694744e-02]"
1537,hasoc_de_1538,@Ungebeten1 @heuteplus Danke Schnucki 😘    Tatü tata,NOT,NONE,"[ 0.01445022  0.00016915 -0.0067967  ...  0.06194923  0.00383719
  0.01642861]","[ 0.01445022  0.00016915 -0.0067967  ...  0.06194923  0.00383719
  0.01642861]"
1538,hasoc_de_1539,"Für meinen lieben @__Vanisch__ , der auf Grund zuviel Wahrheit 7 Tage gesperrt wurde. Er erleidet das gleiche Schicksal wie ich , verraten und getötet von Linken Denuzianten.    Hier sein Gruß https://t.co/LNsPGGhVqj",NOT,NONE,[0.01181637 0.01365778 0.00377258 ... 0.00498373 0.01469476 0.02298158],[0.01181637 0.01365778 0.00377258 ... 0.00498373 0.01469476 0.02298158]
1539,hasoc_de_1540,"Die Politik der #Grünen ist genau das, was sie den 'Populisten' vorwerfen. Nämlich eine der einfachen Antworten.    Problem --&gt; Verbot  Problem --&gt; Verbot  Problem --&gt; Verbot    #Verbotspartei",NOT,NONE,"[ 0.00513702 -0.00019363 -0.00443023 ...  0.0511995   0.02864491
  0.03727197]","[ 0.00513702 -0.00019363 -0.00443023 ...  0.0511995   0.02864491
  0.03727197]"
1540,hasoc_de_1541,"@BundesGockel Luden wie du.    Apropos, was macht dein Häuschen in Blankenese?    Wann ist das Sommerfest mit den Nu... äh Damen?    Hoffentlich hast du den Poolbereich schön geschrubbt, das letztes Jahr war ja eine Ferkelei 😁    @merdeux @Ungebeten1   Ihr seid doch auch wieder dabei oder?",NOT,NONE,[0.0046077  0.00596969 0.00197161 ... 0.00775721 0.01101692 0.02596146],[0.0046077  0.00596969 0.00197161 ... 0.00775721 0.01101692 0.02596146]
1541,hasoc_de_1542,@Ungebeten1 @BundesGockel @merdeux @merdeux_ Aber diesmal keine Tiere im Pool Bereich.  Auch keine Pferde.,NOT,NONE,"[ 9.5349001e-03 -8.3656203e-05 -2.7420081e-03 ...  3.0032727e-03
  2.3988183e-03  1.8693298e-02]","[ 9.5349001e-03 -8.3656203e-05 -2.7420081e-03 ...  3.0032727e-03
  2.3988183e-03  1.8693298e-02]"
1542,hasoc_de_1543,"@merdeux_ @FAZ_NET Der Ceaucescu war auch Kommunist.    Und auch Politiker.    Und auch Millionär.    So wie viele von unseren Politikern.    Satt und gestopft wie eine Weihnachtsgans.    Auf dem Rücken des Volkes.    Wie er geendet hat, wissen wir alle.    Also abwarten und hoffen...",NOT,NONE,"[ 1.0766359e-02 -5.3426204e-05  1.0591589e-03 ...  4.0680978e-02
  1.5545909e-02  1.3948998e-02]","[ 1.0766359e-02 -5.3426204e-05  1.0591589e-03 ...  4.0680978e-02
  1.5545909e-02  1.3948998e-02]"
1543,hasoc_de_1544,"Die Menschen in #Görlitz und überhaupt in der ehemailgen DDR stehen total darauf, wenn ihnen bekiffte Schauspieler und altlinke Schickeria-Sozis aus dem Westen, erklären, was sie gefälligst wählen sollen.",NOT,NONE,"[ 1.2492418e-02 -2.8130056e-05  2.9502865e-03 ...  4.9449317e-02
  1.5530574e-02  3.8004417e-02]","[ 1.2492418e-02 -2.8130056e-05  2.9502865e-03 ...  4.9449317e-02
  1.5530574e-02  3.8004417e-02]"
1544,hasoc_de_1545,#Salvini wirkt.  Prozess gegen migrantenfreundlichen Bürgermeister in Italien begonnen https://t.co/T6rt82AuyI,NOT,NONE,"[ 1.3350760e-02 -1.3305776e-05  2.0891991e-03 ...  8.3305631e-03
  2.2166407e-02  2.1992313e-02]","[ 1.3350760e-02 -1.3305776e-05  2.0891991e-03 ...  8.3305631e-03
  2.2166407e-02  2.1992313e-02]"
1545,hasoc_de_1546,@symptompanik @buntewelt1966 https://t.co/tJxabpk4g6,NOT,NONE,"[ 8.4996638e-05 -1.1270812e-04  4.8844870e-03 ...  1.9138137e-02
  1.1904304e-02  4.9900189e-02]","[ 8.4996638e-05 -1.1270812e-04  4.8844870e-03 ...  1.9138137e-02
  1.1904304e-02  4.9900189e-02]"
1546,hasoc_de_1547,Mir wird nur noch übel.. https://t.co/fbM2HdccbI,NOT,NONE,"[ 0.00814837 -0.0001332   0.00195183 ...  0.01342412  0.02235736
  0.01590163]","[ 0.00814837 -0.0001332   0.00195183 ...  0.01342412  0.02235736
  0.01590163]"
1547,hasoc_de_1548,@Eddie_1412 @PolizeiSachsen Hier das Video zum Vorfall... Besonders schön der Sprechchor am Ende...! https://t.co/lKtGF0DFgc,NOT,NONE,"[ 2.1079415e-02 -6.6437751e-05  4.4441054e-04 ...  8.5518043e-03
  4.8682000e-03  3.3222161e-02]","[ 2.1079415e-02 -6.6437751e-05  4.4441054e-04 ...  8.5518043e-03
  4.8682000e-03  3.3222161e-02]"
1548,hasoc_de_1549,Guter Hund! 🍖 https://t.co/FiiSYtEF4Q,NOT,NONE,"[1.0476799e-03 2.7453072e-05 3.5804816e-04 ... 4.2994013e-03 6.8427459e-03
 1.7345874e-02]","[1.0476799e-03 2.7453072e-05 3.5804816e-04 ... 4.2994013e-03 6.8427459e-03
 1.7345874e-02]"
1549,hasoc_de_1550,Beim verbieten macht den #GrüneKhmer keiner was vor.  Und es gibt einen Unterschied zwischen nicht erlauben wollen und verbieten. Aber die hellsten Mitarbeiter sind ja bei den @Die_Gruenen eh nicht beheimatet. 😘 https://t.co/JAaNc3z5CR,NOT,NONE,"[ 0.02646743  0.0192674  -0.00369212 ...  0.06391793  0.02151975
  0.02412329]","[ 0.02646743  0.0192674  -0.00369212 ...  0.06391793  0.02151975
  0.02412329]"
1550,hasoc_de_1551,"Wir Männer..... Was wir uns so alles rausnehmen!    Wenn es euch stört, liebe Damen, dass Männer bei den von ihnen mitgezeugten Föten mitreden wollen, dann lasst die Männer nicht rein! So einfach ist das Leben! https://t.co/kGIC6sfsji",NOT,NONE,[0.00824993 0.01097959 0.0063443  ... 0.00303633 0.03440705 0.02652936],[0.00824993 0.01097959 0.0063443  ... 0.00303633 0.03440705 0.02652936]
1551,hasoc_de_1552,"@heuteplus 'immer noch'?    Nein Leute, auch weiterhin!    Manche andere können machen was sie wollen, aber deswegen lasse ich mich nicht zwingen, es gut zu finden.    Ich finde es nicht gut und das bleibt auch so!",NOT,NONE,[0.0362073  0.00409212 0.02638233 ... 0.00210337 0.01073992 0.01106317],[0.0362073  0.00409212 0.02638233 ... 0.00210337 0.01073992 0.01106317]
1552,hasoc_de_1553,Homosexuelle gegen #Islamophobia  Wo kommt nur die ganze Blödheit in #Europa her ?     Warum steigen solche Figuren nicht gleich in den Tigerkäfig und beweisen das der Tiger nur spielen will.     #Islamisierung #ReligionofPeace https://t.co/ykxL819g3I,HOF,OFFN,[0.00920715 0.00084482 0.00249507 ... 0.05561507 0.00986734 0.03066355],[0.00920715 0.00084482 0.00249507 ... 0.05561507 0.00986734 0.03066355]
1553,hasoc_de_1554,@Heide_Anna Immer die Gesellschaft schön spalten und partikularisieren - damit die Menschen durch die Globalisten richtig fertig gemacht werden können. #ReaktionäreStrohdummeLinke,HOF,OFFN,"[ 0.00476934  0.00819747 -0.00295364 ...  0.03496382  0.0153981
  0.04560613]","[ 0.00476934  0.00819747 -0.00295364 ...  0.03496382  0.0153981
  0.04560613]"
1554,hasoc_de_1555,"Ich finde es nach wie vor wider die Natur und nehme mir die Freiheit heraus, dies zu sagen.  Man kann mich dafür hassen, aber das ist meine Meinung. https://t.co/CUC4F3pyg5",NOT,NONE,"[ 3.7576703e-03 -1.2267175e-05  1.8610302e-03 ...  2.5011448e-02
  2.0615783e-02  3.0217018e-02]","[ 3.7576703e-03 -1.2267175e-05  1.8610302e-03 ...  2.5011448e-02
  2.0615783e-02  3.0217018e-02]"
1555,hasoc_de_1556,AfD zur Klimadebatte: Das Vorbild der Grünen 'ist China zur Zeit der Kulturrevolution mit Millionen von Toten' https://t.co/r7sMoWiOzN via @China_Welt_News  :  ALLE PARTEIEN UNTERWERFEN SICH DEN IRREN GRÜNEN - NUR DIE AFD HÄLT DAGEGEN!,NOT,NONE,"[5.8680559e-03 5.5089704e-06 4.0055513e-02 ... 3.5568930e-02 1.3967106e-02
 1.5889030e-02]","[5.8680559e-03 5.5089704e-06 4.0055513e-02 ... 3.5568930e-02 1.3967106e-02
 1.5889030e-02]"
1556,hasoc_de_1557,"... - was ist ein 'missverständliches Signal in die Welt hinaus'? Hier ein unmissverständliches Signal, Wahlbeeinflussung, obwohl im sog. Wahl-Appell kein Name und Partei genannt werden, wird hier beides sofort nachgesch., MSM eben 👎💙👍🇩🇪  Quelle MoPo Dresden v.  11.06.19 https://t.co/SeYJqGbLJS",NOT,NONE,[0.01321368 0.00132218 0.0009085  ... 0.06472293 0.02497711 0.03449984],[0.01321368 0.00132218 0.0009085  ... 0.06472293 0.02497711 0.03449984]
1557,hasoc_de_1558,Yeaaaahhh...!!! 👍👍👍👍👍Genau meine Ansage ❗️Einfach super 👍 https://t.co/3pdA9d5az4,NOT,NONE,[0.01356809 0.00370734 0.00256439 ... 0.02556808 0.02455205 0.02905585],[0.01356809 0.00370734 0.00256439 ... 0.02556808 0.02455205 0.02905585]
1558,hasoc_de_1559,"Wer Trekkingsandalen mit Tennissocken trägt, hat die Kontrolle über sein Leben verloren.",NOT,NONE,"[ 0.00955896  0.00069433 -0.00119282 ...  0.00390097 -0.00017422
  0.03082049]","[ 0.00955896  0.00069433 -0.00119282 ...  0.00390097 -0.00017422
  0.03082049]"
1559,hasoc_de_1560,"1. Das Spiel heißt vielleicht bei Besatzerkindern so, bei Deutschen nennt man es Name-Stadt-Land  und  2. wird da nicht nach Politikern gefragt.  3. Haben Sie sich wahrscheinlich verhört, es ging bestimmt um Absteiger des Jahres mit 'B', da wäre jedes Kind auf #Barley gekommen. https://t.co/4OlWRuMe4i",NOT,NONE,"[ 5.87770995e-03 -2.41107100e-05  1.06275305e-02 ...  1.59222558e-02
  1.42293675e-02  3.54471765e-02]","[ 5.87770995e-03 -2.41107100e-05  1.06275305e-02 ...  1.59222558e-02
  1.42293675e-02  3.54471765e-02]"
1560,hasoc_de_1561,"Find ich irgendwie witzig, wenn ein schwuler Gesundheitsminister feststellt, dass Schwulsein keine behandel-/heilbare Krankheit ist.  Ja was soll er auch sonst sagen?  'Ich bin schwul, aber ansonsten bin ich soweit okay.'? https://t.co/XMRq1zbRLQ",NOT,NONE,[0.02484123 0.00021241 0.00179087 ... 0.00323889 0.01978701 0.02354993],[0.02484123 0.00021241 0.00179087 ... 0.00323889 0.01978701 0.02354993]
1561,hasoc_de_1562,"Die eine zu dumm, um ein Gesetz zu verstehen, der Deutschlandhasser zu dumm, die Regierungsverhältnisse in Thüringen zu kennen, da kannst du gleich den Hund die Leberwurst bewachen lassen, das verspräche mehr Erfolg. https://t.co/Nb0Y8iVDs5",NOT,NONE,"[ 1.0320994e-02 -1.2266984e-05 -1.7227525e-03 ...  2.1103488e-02
  2.3875510e-02  1.9135410e-02]","[ 1.0320994e-02 -1.2266984e-05 -1.7227525e-03 ...  2.1103488e-02
  2.3875510e-02  1.9135410e-02]"
1562,hasoc_de_1563,"Liebe Görlitzer, immer mehr “Prominente“ halten Euch für total verblödet und glauben, dass Ihr ohne deren Ratschläge nicht mal in der Lage seid, einen Bürgermeister zu wählen. Vor der Wahl einfach nochmal an diese dreiste Bevormundung denken! #Görlitz",NOT,NONE,"[ 0.01390828 -0.00042214  0.00393026 ...  0.04680541  0.01777337
  0.01384239]","[ 0.01390828 -0.00042214  0.00393026 ...  0.04680541  0.01777337
  0.01384239]"
1563,hasoc_de_1564,"@KatrinHLeipzig1 @MatthiasMeisner Ich denke der Schlesier wollte einfach seinen Verlust der Heimat zum Ausdruck bringen.  Es tut manchmal gut den Schmerz über einen Verlust anderen gegenüber zu äußern.    Warum sie das erschreckte, verstehe ich nicht..",NOT,NONE,"[ 0.01525291  0.00704895 -0.00025973 ...  0.00913515  0.02021362
  0.03013543]","[ 0.01525291  0.00704895 -0.00025973 ...  0.00913515  0.02021362
  0.03013543]"
1564,hasoc_de_1565,"@MatthiasMeisner Schon mal darüber nachgedacht, warum der mitteldeutsche Rundfunk '#MDR' heißt, ihr Schlaumeier... Natürlich war der östliche Teil hinter der Oder/Neisse-Grenze früher deutsch. Das ist doch nichts mehr, als eine historisch korrekte Feststellung und nicht der Aufregung wert. 🤔",NOT,NONE,"[ 0.01753485 -0.00017951 -0.00325966 ...  0.00839495  0.02162117
  0.03483331]","[ 0.01753485 -0.00017951 -0.00325966 ...  0.00839495  0.02162117
  0.03483331]"
1565,hasoc_de_1566,@Ungebeten1 @Pat22344 Auf den Punkt gebracht ✌👏✌,NOT,NONE,"[ 0.00436825 -0.00056911  0.00070259 ...  0.00707159  0.00505123
  0.0158462 ]","[ 0.00436825 -0.00056911  0.00070259 ...  0.00707159  0.00505123
  0.0158462 ]"
1566,hasoc_de_1567,@Ungebeten1 #DieVereintenIrren oder  #DieVereinigtenVerwirrten,NOT,NONE,[0.00606825 0.00159089 0.00520052 ... 0.02747811 0.00210623 0.03439812],[0.00606825 0.00159089 0.00520052 ... 0.02747811 0.00210623 0.03439812]
1567,hasoc_de_1568,"Keine Männer, kein Nachwuchs.  Fensterplatz letzte Reihe in Bio gehabt, oder was?  Und im Übrigen rede ich mit, wo ich will.  Ende der Durchsage. https://t.co/PKWEVyCOF7",NOT,NONE,"[ 0.01469313  0.00123638 -0.00028459 ...  0.01098367  0.00576038
  0.02279733]","[ 0.01469313  0.00123638 -0.00028459 ...  0.01098367  0.00576038
  0.02279733]"
1568,hasoc_de_1569,"Wenn Gretchen Doppelkarre dann doch nicht Kanzlerkandidatin werden sollte, dann wird wohl der Posten des Fraktionschefs bei der #CDU frei.  Frag nach bei Volker #Kauder! https://t.co/SpzIw2CWlN",NOT,NONE,[0.00379808 0.07050275 0.00296589 ... 0.02849108 0.01786065 0.04201528],[0.00379808 0.07050275 0.00296589 ... 0.02849108 0.01786065 0.04201528]
